category,price,currency,price_1m2,title,address,floor,area,title_deed,repair,mortgage,url,room_number
Yeni tikili,290 000,AZN,1 870 AZN/m²,"Satılır 4 otaqlı yeni tikili 155 m², Xətai r.",Gəncə pr.,16 / 20,155 m²,var,var,var,https://bina.az/items/3644620,4.0
Yeni tikili,235 000,AZN,2 350 AZN/m²,"Satılır 3 otaqlı yeni tikili 100 m², 7-ci mikrorayon q.",Süleyman Sani Axundov küçəsi,16 / 18,100 m²,var,var,var,https://bina.az/items/3858315,3.0
Yeni tikili,181 000,AZN,2 700 AZN/m²,"Satılır 1 otaqlı yeni tikili 67.1 m², Şah İsmayıl Xətai m.",Nəcəfqulu Rəfiyev küç.,17 / 20,67.1 m²,yoxdur,yoxdur,,https://bina.az/items/3716820,1.0
Yeni tikili,212 000,AZN,1 840 AZN/m²,"Satılır 3 otaqlı yeni tikili 115 m², 20 Yanvar m.",Xiyabani küçəsi,16 / 17,115 m²,var,var,,https://bina.az/items/3858312,3.0
Yeni tikili,495 000,AZN,3 340 AZN/m²,"Satılır 3 otaqlı yeni tikili 148 m², Şah İsmayıl Xətai m.",Sabit Orucov küçəsi,13 / 17,148 m²,var,var,var,https://bina.az/items/3858306,3.0
Yeni tikili,260 000,AZN,2 260 AZN/m²,"Satılır 3 otaqlı yeni tikili 115 m², Nəsimi r.",Yusifbəyli küçəsi,15 / 20,115 m²,yoxdur,var,,https://bina.az/items/3858309,3.0
Yeni tikili,235 500,AZN,1 730 AZN/m²,"Satılır 3 otaqlı yeni tikili 136 m², Neftçilər m.",R.Rüstəmov küç,6 / 18,136 m²,yoxdur,yoxdur,,https://bina.az/items/3858308,3.0
Yeni tikili,245 000,AZN,2 230 AZN/m²,"Satılır 2 otaqlı yeni tikili 110 m², Elmlər Akademiyası m.",Hüseyn Cavid pr. 23,17 / 19,110 m²,var,yoxdur,,https://bina.az/items/3789047,2.0
Yeni tikili,275 000,AZN,1 620 AZN/m²,"Satılır 4 otaqlı yeni tikili 170 m², Nəriman Nərimanov m.",O.Əliyev,12 / 15,170 m²,var,var,,https://bina.az/items/3788230,4.0
Köhnə tikili,92 000,AZN,1 150 AZN/m²,"Satılır 3 otaqlı köhnə tikili 80 m², Xətai r.",8 Noyabr pr. Zeytun küç 23,1 / 5,80 m²,var,var,var,https://bina.az/items/3858300,3.0
Köhnə tikili,135 000,AZN,2 700 AZN/m²,"Satılır 1 otaqlı köhnə tikili 50 m², Gənclik m.",Atatürk prospekti,2 / 6,50 m²,var,var,var,https://bina.az/items/3858292,1.0
Yeni tikili,110 000,AZN,965 AZN/m²,"Satılır 3 otaqlı yeni tikili 114 m², Yeni Günəşli q.",Abbas Fətullayev küçəsi,2 / 4,114 m²,yoxdur,yoxdur,,https://bina.az/items/3858289,3.0
Yeni tikili,620 000,AZN,3 540 AZN/m²,"Satılır 3 otaqlı yeni tikili 175 m², Nizami m.",Bakıxanov küç,5 / 14,175 m²,var,var,,https://bina.az/items/3858285,3.0
Yeni tikili,355 000,AZN,2 090 AZN/m²,"Satılır 4 otaqlı yeni tikili 170 m², Elmlər Akademiyası m.",Şərifzadə küçəsi,15 / 17,170 m²,var,var,,https://bina.az/items/3858287,4.0
Köhnə tikili,168 000,AZN,2 240 AZN/m²,"Satılır 3 otaqlı köhnə tikili 75 m², Nəriman Nərimanov m.",Əliyar Əliyev küç,3 / 4,75 m²,var,var,,https://bina.az/items/3858281,3.0
Yeni tikili,100 000,AZN,1 040 AZN/m²,"Satılır 3 otaqlı yeni tikili 96 m², 20 Yanvar m.",H.Zərdabi pr.,2 / 20,96 m²,var,var,,https://bina.az/items/3858278,3.0
Yeni tikili,620 500,AZN,2 980 AZN/m²,"Satılır 3 otaqlı yeni tikili 208.5 m², Nardaran q.",Nardaran qəs.,5 / 5,208.5 m²,yoxdur,yoxdur,,https://bina.az/items/3851635,3.0
Köhnə tikili,169 000,AZN,1 990 AZN/m²,"Satılır 3 otaqlı köhnə tikili 85 m², Bayıl q.",Aydın Məmmədov küç.,5 / 5,85 m²,var,var,,https://bina.az/items/3650714,3.0
Köhnə tikili,188 000,AZN,2 090 AZN/m²,"Satılır 3 otaqlı köhnə tikili 90 m², Şah İsmayıl Xətai m.",Afyəddin Cəlilov küçəsi,4 / 5,90 m²,var,var,,https://bina.az/items/3642258,3.0
Yeni tikili,188 000,AZN,2 610 AZN/m²,"Satılır 3 otaqlı yeni tikili 72 m², Badamdar q.",Tofiq Məmmədov küçəsi,11 / 18,72 m²,var,var,var,https://bina.az/items/3835229,3.0
Köhnə tikili,69 000,AZN,1 770 AZN/m²,"Satılır 1 otaqlı köhnə tikili 39 m², Qara Qarayev m.",İmadəddin Nəsimi küçəsi,2 / 6,39 m²,var,var,,https://bina.az/items/3858279,1.0
Köhnə tikili,90 000,AZN,2 570 AZN/m²,"Satılır 1 otaqlı köhnə tikili 35 m², Neftçilər m.",Rüstəm Rüstəmov 234,8 / 9,35 m²,var,var,var,https://bina.az/items/3858275,1.0
Köhnə tikili,115 000,AZN,3 830 AZN/m²,"Satılır 2 otaqlı köhnə tikili 30 m², Xalqlar Dostluğu m.",Qara Qarayev pr.,8 / 9,30 m²,var,yoxdur,,https://bina.az/items/3858270,2.0
Yeni tikili,578 500,AZN,2 230 AZN/m²,"Satılır 5 otaqlı yeni tikili 260 m², Elmlər Akademiyası m.",Hüseyn Cavid prospekti,3 / 17,260 m²,var,var,var,https://bina.az/items/3194328,5.0
Yeni tikili,798 000,AZN,3 090 AZN/m²,"Satılır 5 otaqlı yeni tikili 258 m², Gənclik m.",Kazım Kazımzadə küç,10 / 11,258 m²,var,var,,https://bina.az/items/3788919,5.0
Yeni tikili,104 000,AZN,1 730 AZN/m²,"Satılır 2 otaqlı yeni tikili 60 m², Əhmədli q.",Şixlinski küçəsi,9 / 17,60 m²,var,var,,https://bina.az/items/3858269,2.0
Yeni tikili,296 250,AZN,2 500 AZN/m²,"Satılır 3 otaqlı yeni tikili 118.5 m², Nizami m.","Salatın Əsgərova, Rəsul Rza, Əlimərdan Topçubaşov və Şamil Əzizbəyov küçələrinin kəsişməsi.",9 / 14,118.5 m²,var,,,https://bina.az/items/3785464,3.0
Yeni tikili,132 000,AZN,2 690 AZN/m²,"Satılır 2 otaqlı yeni tikili 49 m², Nizami r.",Bəkir Çobanzadə küç. 7,6 / 16,49 m²,var,var,,https://bina.az/items/3858256,2.0
Yeni tikili,468 000,AZN,3 120 AZN/m²,"Satılır 3 otaqlı yeni tikili 150 m², Elmlər Akademiyası m.",H.Cavid pr.,15 / 18,150 m²,var,var,var,https://bina.az/items/3858252,3.0
Yeni tikili,410 000,AZN,4 060 AZN/m²,"Satılır 3 otaqlı yeni tikili 101 m², Ağ şəhər q.",Qarabağ Atları küç.,3 / 7,101 m²,yoxdur,var,,https://bina.az/items/3858250,3.0
Köhnə tikili,230 000,AZN,3 290 AZN/m²,"Satılır 2 otaqlı köhnə tikili 70 m², İçəri Şəhər m.",Mehdi Hüseyn küç.,4 / 5,70 m²,var,var,,https://bina.az/items/3858246,2.0
Yeni tikili,238 000,AZN,2 000 AZN/m²,"Satılır 4 otaqlı yeni tikili 119 m², 20 Yanvar m.",Rövşən Cəfərov küçəsi 17,6 / 17,119 m²,var,var,,https://bina.az/items/3858249,4.0
Yeni tikili,288 000,AZN,1 860 AZN/m²,"Satılır 4 otaqlı yeni tikili 155 m², Xətai r.",Gəncə prospekti,6 / 20,155 m²,var,var,var,https://bina.az/items/3485332,4.0
Yeni tikili,244 900,AZN,3 060 AZN/m²,"Satılır 3 otaqlı yeni tikili 80 m², 28 May m.",Azadliq prospekti,6 / 16,80 m²,var,var,var,https://bina.az/items/3858247,3.0
Yeni tikili,225 000,AZN,2 740 AZN/m²,"Satılır 3 otaqlı yeni tikili 82 m², Nərimanov r.",Firdovsi Məmmədov küçəsi,6 / 17,82 m²,var,var,,https://bina.az/items/3850424,3.0
Yeni tikili,115 000,AZN,2 020 AZN/m²,"Satılır 2 otaqlı yeni tikili 57 m², Yasamal r.",Əsəd Ə.küçəsi 26.,15 / 20,57 m²,var,var,,https://bina.az/items/3858241,2.0
Yeni tikili,255 000,AZN,1 890 AZN/m²,"Satılır 3 otaqlı yeni tikili 135 m², Neftçilər m.",Əzim Əzimzadə küç.,12 / 15,135 m²,yoxdur,var,,https://bina.az/items/3808084,3.0
Yeni tikili,338 000,AZN,2 410 AZN/m²,"Satılır 4 otaqlı yeni tikili 140 m², Bakıxanov q.",Brillians Rezidens 2,7 / 16,140 m²,var,var,,https://bina.az/items/3858238,4.0
Yeni tikili,153 000,AZN,1 990 AZN/m²,"Satılır 2 otaqlı yeni tikili 77 m², Həzi Aslanov m.",Məhəmməd Hadi küç.,16 / 18,77 m²,var,,,https://bina.az/items/3842821,2.0
Köhnə tikili,85 000,AZN,2 580 AZN/m²,"Satılır 1 otaqlı köhnə tikili 33 m², Nizami r.",C.Naçıvanski küç. 75,3 / 5,33 m²,var,var,,https://bina.az/items/3858235,1.0
Yeni tikili,200 000,AZN,1 740 AZN/m²,"Satılır 3 otaqlı yeni tikili 115 m², Qara Qarayev m.",Məmmədəli Şərifli,12 / 15,115 m²,var,var,var,https://bina.az/items/3847134,3.0
Yeni tikili,580 000,AZN,3 260 AZN/m²,"Satılır 4 otaqlı yeni tikili 178 m², Nizami m.",M.Naxçıvani küçəsi 25A,5 / 16,178 m²,var,var,,https://bina.az/items/3858234,4.0
Yeni tikili,112 000,AZN,1 720 AZN/m²,"Satılır 2 otaqlı yeni tikili 65 m², Yeni Yasamal q.",Məhəmməd Xiyabani küç.,13 / 13,65 m²,var,var,var,https://bina.az/items/3603477,2.0
Yeni tikili,155 000,AZN,1 990 AZN/m²,"Satılır 2 otaqlı yeni tikili 78 m², İnşaatçılar m.",Dadaş Bünyadzadə küç.,2 / 17,78 m²,yoxdur,var,,https://bina.az/items/3858231,2.0
Yeni tikili,180 000,AZN,1 500 AZN/m²,"Satılır 3 otaqlı yeni tikili 120 m², Şah İsmayıl Xətai m.","Süleyman Vəzirov küçəsi 15,",19 / 20,120 m²,var,yoxdur,var,https://bina.az/items/3784510,3.0
Yeni tikili,175 000,AZN,1 590 AZN/m²,"Satılır 2 otaqlı yeni tikili 110 m², Şah İsmayıl Xətai m.",Ayaz İsmayılov küçəsi 15,2 / 20,110 m²,var,yoxdur,var,https://bina.az/items/3784616,2.0
Yeni tikili,227 000,AZN,2 320 AZN/m²,"Satılır 2 otaqlı yeni tikili 98 m², Şah İsmayıl Xətai m.",САЛАМЗАДЕ,15 / 17,98 m²,var,var,,https://bina.az/items/3858228,2.0
Köhnə tikili,155 000,AZN,2 380 AZN/m²,"Satılır 2 otaqlı köhnə tikili 65 m², 28 May m.",Dilarə Əliyeva küç.,3 / 6,65 m²,var,var,,https://bina.az/items/3858226,2.0
Yeni tikili,330 000,AZN,1 830 AZN/m²,"Satılır 4 otaqlı yeni tikili 180 m², Nərimanov r.",Bakıxanov küçəsi,2 / 16,180 m²,var,var,,https://bina.az/items/3858227,4.0
Yeni tikili,120 000,AZN,1 820 AZN/m²,"Satılır 3 otaqlı yeni tikili 66 m², İnşaatçılar m.",Ə.Əhmədov küçəsi,13 / 20,66 m²,var,var,,https://bina.az/items/3858225,3.0
Yeni tikili,257 000,AZN,1 840 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², Neftçilər m.",M Elşən Suleymanov.küç,14 / 18,140 m²,var,var,,https://bina.az/items/3858220,3.0
Yeni tikili,235 000,AZN,1 620 AZN/m²,"Satılır 3 otaqlı yeni tikili 145 m², Neftçilər m.",E.Süleymanov küç,10 / 14,145 m²,var,var,,https://bina.az/items/3858219,3.0
Yeni tikili,350 000,AZN,2 190 AZN/m²,"Satılır 3 otaqlı yeni tikili 160 m², Şah İsmayıl Xətai m.",28 May küçəsi,10 / 18,160 m²,var,yoxdur,var,https://bina.az/items/3754843,3.0
Yeni tikili,210 000,AZN,2 140 AZN/m²,"Satılır 2 otaqlı yeni tikili 98 m², Nərimanov r.",Qarabağ küç.,15 / 16,98 m²,var,var,var,https://bina.az/items/3858202,2.0
Yeni tikili,260 000,AZN,1 860 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², İnşaatçılar m.",Salamzadə küç. 1055,9 / 17,140 m²,var,var,var,https://bina.az/items/3762432,3.0
Yeni tikili,359 000,AZN,2 560 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², Nizami m.",Cəfər Cabbarlı 40,3 / 15,140 m²,var,var,var,https://bina.az/items/3746325,3.0
Yeni tikili,430 000,AZN,2 830 AZN/m²,"Satılır 3 otaqlı yeni tikili 152 m², Elmlər Akademiyası m.",Hüseyin Cavid küç 12,8 / 22,152 m²,var,var,,https://bina.az/items/3756279,3.0
Yeni tikili,395 000,AZN,2 260 AZN/m²,"Satılır 4 otaqlı yeni tikili 175 m², 8 Noyabr m.",Nəsib bəy Yusifbəyli küçəsi,11 / 20,175 m²,yoxdur,var,,https://bina.az/items/3602065,4.0
Yeni tikili,160 000,AZN,1 980 AZN/m²,"Satılır 2 otaqlı yeni tikili 81 m², 28 May m.",Mirəli Qaşqay küçəsi 22,17 / 17,81 m²,var,var,var,https://bina.az/items/3858201,2.0
Yeni tikili,700 000,AZN,3 110 AZN/m²,"Satılır 4 otaqlı yeni tikili 225 m², Nəsimi r.",Azadlıq prospekti.,6 / 8,225 m²,var,var,var,https://bina.az/items/3786721,4.0
Köhnə tikili,95 000,AZN,1 900 AZN/m²,"Satılır 1 otaqlı köhnə tikili 50 m², Həzi Aslanov m.",Xudu Məmmədov küçəsi 45,5 / 5,50 m²,var,var,,https://bina.az/items/3858198,1.0
Yeni tikili,115 000,AZN,2 020 AZN/m²,"Satılır 1 otaqlı yeni tikili 57 m², Xalqlar Dostluğu m.",İsmayıl Məmmədov küç.,13 / 14,57 m²,var,var,var,https://bina.az/items/3858194,1.0
Yeni tikili,240 000,AZN,2 000 AZN/m²,"Satılır 3 otaqlı yeni tikili 120 m², İnşaatçılar m.",Zahid Xəlilov küçəsi 65 a,9 / 10,120 m²,var,var,var,https://bina.az/items/3858197,3.0
Yeni tikili,217 000,AZN,2 280 AZN/m²,"Satılır 3 otaqlı yeni tikili 95 m², Gənclik m.",Yəhya Bakuvi küçəsi,6 / 16,95 m²,yoxdur,var,,https://bina.az/items/3784374,3.0
Yeni tikili,212 000,AZN,2 360 AZN/m²,"Satılır 2 otaqlı yeni tikili 90 m², Nərimanov r.",Əhmədbəy Ağaoğlu küç.,10 / 16,90 m²,yoxdur,yoxdur,,https://bina.az/items/3432821,2.0
Yeni tikili,185 000,AZN,1 950 AZN/m²,"Satılır 2 otaqlı yeni tikili 95 m², 28 May m.",Təbriz küç.,5 / 16,95 m²,yoxdur,var,,https://bina.az/items/3777517,2.0
Yeni tikili,113 000,AZN,1 410 AZN/m²,"Satılır 2 otaqlı yeni tikili 80 m², Avtovağzal m.",Rəşid İsmayılov küç,8 / 9,80 m²,yoxdur,yoxdur,,https://bina.az/items/3809110,2.0
Yeni tikili,406 000,AZN,2 900 AZN/m²,"Satılır 3 otaqlı yeni tikili 140 m², Nəriman Nərimanov m.",Park Nərimanov yaşayış kompleksi,12 / 16,140 m²,var,var,,https://bina.az/items/3834380,3.0
Yeni tikili,258 000,AZN,1 470 AZN/m²,"Satılır 3 otaqlı yeni tikili 175 m², Nəriman Nərimanov m.",Heydər Əliyev pr.,14 / 18,175 m²,var,yoxdur,var,https://bina.az/items/3742348,3.0
Yeni tikili,390 000,AZN,1 700 AZN/m²,"Satılır 5 otaqlı yeni tikili 230 m², İnşaatçılar m.",Əbdülvahab Salamzadə küç,10 / 17,230 m²,var,var,,https://bina.az/items/3685867,5.0
Yeni tikili,319 500,AZN,2 480 AZN/m²,"Satılır 4 otaqlı yeni tikili 129 m², Nəriman Nərimanov m.",Faiq Yusifov küç.,15 / 16,129 m²,yoxdur,yoxdur,,https://bina.az/items/3855217,4.0
Yeni tikili,175 000,AZN,1 550 AZN/m²,"Satılır 3 otaqlı yeni tikili 113 m², Avtovağzal m.",Rəşid İsmayIlov k.,5 / 9,113 m²,yoxdur,yoxdur,,https://bina.az/items/3858166,3.0
Köhnə tikili,93 000,AZN,2 450 AZN/m²,"Satılır 1 otaqlı köhnə tikili 38 m², Nərimanov r.",Ziya Bunyadov küçəsi 68,5 / 5,38 m²,var,var,,https://bina.az/items/3858173,1.0
Yeni tikili,83 000,AZN,1 240 AZN/m²,"Satılır 2 otaqlı yeni tikili 67 m², Sabunçu r.",Yavər Əliyev,2 / 20,67 m²,var,var,var,https://bina.az/items/3858171,2.0
Yeni tikili,235 000,AZN,2 330 AZN/m²,"Satılır 3 otaqlı yeni tikili 101 m², Şah İsmayıl Xətai m.",Yeryomenko küçəsi,6 / 23,101 m²,var,var,var,https://bina.az/items/3851994,3.0
Yeni tikili,533 000,AZN,2 300 AZN/m²,"Satılır 4 otaqlı yeni tikili 231.4 m², Nəsimi r.",Nəsib bəy Yusifbəyli küç.,12 / 15,231.4 m²,yoxdur,yoxdur,,https://bina.az/items/3825539,4.0
Yeni tikili,80 000,AZN,964 AZN/m²,"Satılır 3 otaqlı yeni tikili 83 m², Masazır q.",Əliağa Vahid küçəsi,3 / 4,83 m²,var,var,,https://bina.az/items/3858168,3.0
Köhnə tikili,79 000,AZN,2 260 AZN/m²,"Satılır 1 otaqlı köhnə tikili 35 m², Həzi Aslanov m.",Rahib Məmmədov küçəsi 456,5 / 5,35 m²,var,var,,https://bina.az/items/3858170,1.0
Köhnə tikili,139 000,AZN,2 320 AZN/m²,"Satılır 2 otaqlı köhnə tikili 60 m², Əhmədli m.",Sarayevo küçəsi.,6 / 9,60 m²,var,var,,https://bina.az/items/3858161,2.0
Yeni tikili,320 000,AZN,1 800 AZN/m²,"Satılır 4 otaqlı yeni tikili 178 m², Nərimanov r.",BAKıXANOV pr.,11 / 16,178 m²,var,var,var,https://bina.az/items/3748454,4.0
Yeni tikili,200 000,AZN,1 850 AZN/m²,"Satılır 2 otaqlı yeni tikili 108 m², Nəriman Nərimanov m.",Təbriz küç,16 / 18,108 m²,yoxdur,yoxdur,,https://bina.az/items/3858164,2.0
Köhnə tikili,135 000,AZN,1 350 AZN/m²,"Satılır 4 otaqlı köhnə tikili 100 m², Əhmədli q.",Şıxlinski küçəsi,3 / 9,100 m²,var,yoxdur,,https://bina.az/items/3858160,4.0
Köhnə tikili,310 000,AZN,3 100 AZN/m²,"Satılır 4 otaqlı köhnə tikili 100 m², İçəri Şəhər m.",İstiqlaliyyət küç.,5 / 5,100 m²,var,var,,https://bina.az/items/3830878,4.0
Yeni tikili,485 000,AZN,3 150 AZN/m²,"Satılır 3 otaqlı yeni tikili 154 m², Elmlər Akademiyası m.",Hüseyn Cavid Prospekti,8 / 22,154 m²,var,var,var,https://bina.az/items/3437055,3.0
Yeni tikili,170 000,AZN,1 180 AZN/m²,"Satılır 3 otaqlı yeni tikili 144 m², Əhmədli m.",Məhəmməd   Hadi küçəsi,17 / 17,144 m²,yoxdur,yoxdur,,https://bina.az/items/3777558,3.0
Köhnə tikili,230 000,AZN,2 090 AZN/m²,"Satılır 4 otaqlı köhnə tikili 110 m², 28 May m.",C.Hacibəli k.,2 / 4,110 m²,var,var,,https://bina.az/items/3831123,4.0
Köhnə tikili,110 000,AZN,1 570 AZN/m²,"Satılır 2 otaqlı köhnə tikili 70 m², Yeni Yasamal q.",Kənar dairəvi yol küç,1 / 9,70 m²,yoxdur,var,,https://bina.az/items/3855088,2.0
Yeni tikili,120 000,AZN,1 480 AZN/m²,"Satılır 2 otaqlı yeni tikili 81 m², Avtovağzal m.",Resid ismayilov küçəsi,5 / 9,81 m²,yoxdur,yoxdur,,https://bina.az/items/3858157,2.0
Yeni tikili,320 000,AZN,3 020 AZN/m²,"Satılır 3 otaqlı yeni tikili 106 m², 8 Noyabr m.",Tblisi pr.,10 / 27,106 m²,var,var,,https://bina.az/items/3707345,3.0
Yeni tikili,1 100 000,AZN,5 120 AZN/m²,"Satılır 4 otaqlı yeni tikili 215 m², İçəri Şəhər m.",Nizami küçəsi 50,7 / 14,215 m²,var,var,var,https://bina.az/items/3206879,4.0
Yeni tikili,135 000,AZN,1 500 AZN/m²,"Satılır 3 otaqlı yeni tikili 90 m², İnşaatçılar m.",Əsəd Əhmədov 24 b,21 / 21,90 m²,var,var,var,https://bina.az/items/3858155,3.0
Yeni tikili,299 000,AZN,2 400 AZN/m²,"Satılır 3 otaqlı yeni tikili 124.6 m², Nizami r.",Şirin Mirzəyev küç 61,4 / 18,124.6 m²,var,var,var,https://bina.az/items/3844927,3.0
Köhnə tikili,110 000,AZN,1 570 AZN/m²,"Satılır 2 otaqlı köhnə tikili 70 m², İnşaatçılar m.",Kənar dairəvi yol,1 / 9,70 m²,var,var,,https://bina.az/items/3855046,2.0
Yeni tikili,145 000,AZN,2 420 AZN/m²,"Satılır 2 otaqlı yeni tikili 60 m², İnşaatçılar m.",Mətbuat prospekti,21 / 23,60 m²,var,var,,https://bina.az/items/3858151,2.0
Yeni tikili,75 000,AZN,1 250 AZN/m²,"Satılır 2 otaqlı yeni tikili 60 m², Binəqədi q.",Binəqədi şossesi,7 / 17,60 m²,var,var,,https://bina.az/items/3858150,2.0
Yeni tikili,131 000,AZN,2 020 AZN/m²,"Satılır 2 otaqlı yeni tikili 65 m², Əhmədli m.",Məhəmməd Hadi küçəsi,6 / 17,65 m²,yoxdur,var,,https://bina.az/items/3767130,2.0
Köhnə tikili,150 000,AZN,2 500 AZN/m²,"Satılır 2 otaqlı köhnə tikili 60 m², Nəriman Nərimanov m.",Aşıq Molla Cümə küç,3 / 5,60 m²,var,var,,https://bina.az/items/3858148,2.0
Yeni tikili,249 000,AZN,1 780 AZN/m²,"Satılır 4 otaqlı yeni tikili 140 m², Bakıxanov q.",Nazim İsmayılov küç. 70,2 / 14,140 m²,var,var,var,https://bina.az/items/3778330,4.0
Yeni tikili,222 950,AZN,3 500 AZN/m²,"Satılır 2 otaqlı yeni tikili 63.7 m², Ağ şəhər q.",Fəvvarələr küçəsi. 1.,2 / 7,63.7 m²,yoxdur,yoxdur,,https://bina.az/items/3858144,2.0
Yeni tikili,595 000,AZN,3 310 AZN/m²,"Satılır 4 otaqlı yeni tikili 180 m², Nizami m.",Cəfər Cabbarlı küç.,9 / 17,180 m²,var,var,,https://bina.az/items/3788867,4.0
Yeni tikili,210 000,AZN,1 620 AZN/m²,"Satılır 3 otaqlı yeni tikili 130 m², Yeni Yasamal q.",Əsəd Əhmədov küçəsi.,16 / 18,130 m²,var,var,,https://bina.az/items/3643080,3.0
Yeni tikili,145 000,AZN,1 650 AZN/m²,"Satılır 3 otaqlı yeni tikili 88 m², Binəqədi q.",Aşıq Ələsgər küç.,8 / 13,88 m²,var,var,var,https://bina.az/items/3787725,3.0
Yeni tikili,187 000,AZN,2 340 AZN/m²,"Satılır 3 otaqlı yeni tikili 80 m², Xətai r.",Babək pr.,6 / 16,80 m²,var,var,,https://bina.az/items/3858142,3.0
Yeni tikili,191 000,AZN,2 580 AZN/m²,"Satılır 2 otaqlı yeni tikili 74 m², Nəriman Nərimanov m.",Təbriz küçəsi,8 / 17,74 m²,var,var,,https://bina.az/items/3858140,2.0
Yeni tikili,216 000,AZN,2 730 AZN/m²,"Satılır 2 otaqlı yeni tikili 79 m², Şah İsmayıl Xətai m.",S.Senyuşkin küçəsi,4 / 17,79 m²,yoxdur,var,,https://bina.az/items/3858135,2.0
Köhnə tikili,205 000,AZN,2 410 AZN/m²,"Satılır 3 otaqlı köhnə tikili 85.2 m², Nərimanov r.",Həsən Əliyev küçəsi 25,3 / 4,85.2 m²,var,var,,https://bina.az/items/3858134,3.0
Yeni tikili,209 700,AZN,1 820 AZN/m²,"Satılır 3 otaqlı yeni tikili 115 m², Nizami r.",Məmmədəli Şərifli küçəsi,12 / 15,115 m²,var,var,var,https://bina.az/items/3837927,3.0
Köhnə tikili,168 000,AZN,3 650 AZN/m²,"Satılır 2 otaqlı köhnə tikili 46 m², 28 May m.",Rashid Behbudov küçəsi 40,2 / 5,46 m²,var,var,,https://bina.az/items/3858132,2.0
Köhnə tikili,85 500,AZN,1 900 AZN/m²,"Satılır 2 otaqlı köhnə tikili 45 m², Günəşli q.",Əliağa Şıxlınski küçəsi,7 / 9,45 m²,var,var,,https://bina.az/items/3858125,2.0
Köhnə tikili,199 000,AZN,2 210 AZN/m²,"Satılır 3 otaqlı köhnə tikili 90 m², Nəriman Nərimanov m.",Koroğlu Rəhimov küçəsi,7 / 9,90 m²,var,var,var,https://bina.az/items/3785993,3.0
Yeni tikili,300 000,AZN,2 000 AZN/m²,"Satılır 4 otaqlı yeni tikili 150 m², Nəriman Nərimanov m.",Ə.Əliyev küç,15 / 19,150 m²,var,var,,https://bina.az/items/3788345,4.0
Yeni tikili,165 000,AZN,1 500 AZN/m²,"Satılır 3 otaqlı yeni tikili 110 m², Badamdar q.",Badamdar şossesi bina 21.,18 / 18,110 m²,yoxdur,yoxdur,,https://bina.az/items/3739985,3.0
Yeni tikili,750 000,AZN,3 550 AZN/m²,"Satılır 5 otaqlı yeni tikili 211 m², Nərimanov r.",Bakixanov küç.,8 / 17,211 m²,var,yoxdur,,https://bina.az/items/3808989,5.0
Yeni tikili,165 000,AZN,1 650 AZN/m²,"Satılır 2 otaqlı yeni tikili 100 m², Badamdar q.",Badamdar şossesi 121.,3 / 18,100 m²,yoxdur,yoxdur,,https://bina.az/items/3825649,2.0
Yeni tikili,192 000,AZN,2 970 AZN/m²,"Satılır 3 otaqlı yeni tikili 64.7 m², Nərimanov r.",Qarabag küçəsi,10 / 14,64.7 m²,var,var,,https://bina.az/items/3858121,3.0
Yeni tikili,178 000,AZN,1 840 AZN/m²,"Satılır 3 otaqlı yeni tikili 97 m², İnşaatçılar m.",Abbas Mirzə Şərifzadə küçəsi.,3 / 16,97 m²,yoxdur,var,,https://bina.az/items/3858118,3.0
Köhnə tikili,178 000,AZN,1 620 AZN/m²,"Satılır 5 otaqlı köhnə tikili 110 m², Həzi Aslanov m.",Nəsraddin Tusi küçəsi 28,7 / 9,110 m²,var,var,var,https://bina.az/items/3761715,5.0
Yeni tikili,193 000,AZN,3 110 AZN/m²,"Satılır 3 otaqlı yeni tikili 62 m², Nəsimi r.",Akamedik Həsən Əliyev küç.,10 / 13,62 m²,yoxdur,var,,https://bina.az/items/3828388,3.0
Köhnə tikili,77 000,AZN,1 930 AZN/m²,"Satılır 1 otaqlı köhnə tikili 40 m², Qara Qarayev m.",Nəsimi küç.,2 / 5,40 m²,var,var,var,https://bina.az/items/3854236,1.0
Yeni tikili,305 000,AZN,2 120 AZN/m²,"Satılır 3 otaqlı yeni tikili 144 m², Nizami m.",Sarabski küçəsi,14 / 17,144 m²,yoxdur,yoxdur,,https://bina.az/items/3785651,3.0
Yeni tikili,167 000,AZN,2 200 AZN/m²,"Satılır 2 otaqlı yeni tikili 76 m², Həzi Aslanov m.",Gəncə pr,10 / 21,76 m²,var,var,var,https://bina.az/items/3682968,2.0
